# time  ID  size  fromHost  toHost  TTL  isResponse
245002.0000 M8306 1052 n37 n30 2 N 
245031.0000 M8307 1213 n22 n23 2 N 
245060.0000 M8308 1697 n29 n36 2 N 
245086.0000 M8309 1781 n8 n1 2 N 
245115.0000 M8310 1819 n32 n25 2 N 
245146.0000 M8311 1666 n27 n26 2 N 
245173.0000 M8312 1629 n15 n37 2 N 
245206.0000 M8313 1470 n5 n22 2 N 
245233.0000 M8314 1775 n25 n24 2 N 
245258.0000 M8315 1605 n18 n13 2 N 
245292.0000 M8316 1082 n21 n9 2 N 
245322.0000 M8317 1997 n34 n3 2 N 
245355.0000 M8318 1512 n7 n18 2 N 
245385.0000 M8319 1846 n28 n32 2 N 
245412.0000 M8320 1767 n14 n4 2 N 
245439.0000 M8321 1081 n24 n30 2 N 
245467.0000 M8322 1861 n3 n16 2 N 
245494.0000 M8323 1947 n13 n35 2 N 
245525.0000 M8324 1178 n3 n39 2 N 
245557.0000 M8325 1160 n33 n2 2 N 
245587.0000 M8326 1543 n15 n39 2 N 
245619.0000 M8327 1210 n18 n20 2 N 
245646.0000 M8328 1628 n35 n34 2 N 
245676.0000 M8329 1443 n2 n15 2 N 
245709.0000 M8330 1972 n12 n33 2 N 
245739.0000 M8331 1755 n22 n2 2 N 
245770.0000 M8332 1070 n35 n27 2 N 
245795.0000 M8333 1349 n25 n36 2 N 
245824.0000 M8334 1321 n8 n6 2 N 
245850.0000 M8335 1142 n25 n26 2 N 
245880.0000 M8336 1318 n15 n3 2 N 
245906.0000 M8337 1515 n38 n5 2 N 
245937.0000 M8338 1544 n20 n8 2 N 
245962.0000 M8339 1756 n38 n39 2 N 
245988.0000 M8340 1701 n6 n24 2 N 
246021.0000 M8341 1933 n31 n35 2 N 
246048.0000 M8342 1308 n8 n28 2 N 
246079.0000 M8343 1833 n27 n37 2 N 
246112.0000 M8344 1806 n4 n12 2 N 
246140.0000 M8345 1247 n1 n15 2 N 
246169.0000 M8346 1046 n3 n34 2 N 
246199.0000 M8347 1935 n3 n2 2 N 
246226.0000 M8348 1963 n21 n39 2 N 
246260.0000 M8349 1235 n18 n13 2 N 
246289.0000 M8350 1547 n16 n13 2 N 
246323.0000 M8351 1064 n2 n33 2 N 
246355.0000 M8352 1648 n11 n17 2 N 
246383.0000 M8353 1284 n3 n39 2 N 
246413.0000 M8354 1292 n40 n16 2 N 
246442.0000 M8355 1575 n16 n33 2 N 
246469.0000 M8356 1357 n18 n38 2 N 
246494.0000 M8357 1812 n8 n36 2 N 
246521.0000 M8358 1763 n36 n31 2 N 
246549.0000 M8359 1487 n25 n2 2 N 
246576.0000 M8360 1695 n34 n40 2 N 
246604.0000 M8361 1782 n15 n27 2 N 
246629.0000 M8362 1060 n40 n21 2 N 
246661.0000 M8363 1425 n25 n40 2 N 
246686.0000 M8364 1632 n34 n8 2 N 
246718.0000 M8365 1963 n21 n15 2 N 
246743.0000 M8366 1609 n5 n10 2 N 
246770.0000 M8367 1512 n2 n7 2 N 
246800.0000 M8368 1593 n36 n17 2 N 
246825.0000 M8369 1079 n40 n11 2 N 
246859.0000 M8370 1627 n30 n15 2 N 
246889.0000 M8371 1112 n3 n2 2 N 
246917.0000 M8372 1974 n31 n20 2 N 
246944.0000 M8373 1981 n34 n24 2 N 
246970.0000 M8374 1583 n19 n7 2 N 
246995.0000 M8375 1594 n29 n22 2 N 
247028.0000 M8376 1520 n15 n8 2 N 
247058.0000 M8377 1733 n5 n8 2 N 
247091.0000 M8378 1597 n14 n0 2 N 
247125.0000 M8379 1256 n4 n12 2 N 
247157.0000 M8380 1827 n37 n17 2 N 
247182.0000 M8381 1188 n24 n19 2 N 
247215.0000 M8382 1578 n9 n18 2 N 
247245.0000 M8383 1038 n17 n10 2 N 
247270.0000 M8384 1010 n5 n17 2 N 
247301.0000 M8385 1732 n2 n39 2 N 
247326.0000 M8386 1902 n30 n15 2 N 
247356.0000 M8387 1398 n6 n8 2 N 
247383.0000 M8388 1341 n14 n3 2 N 
247412.0000 M8389 1319 n40 n32 2 N 
247438.0000 M8390 1502 n33 n30 2 N 
247463.0000 M8391 1978 n36 n34 2 N 
247492.0000 M8392 1545 n16 n40 2 N 
247520.0000 M8393 1367 n39 n7 2 N 
247545.0000 M8394 1218 n5 n25 2 N 
247579.0000 M8395 1453 n17 n18 2 N 
247608.0000 M8396 1215 n19 n4 2 N 
247640.0000 M8397 1271 n15 n34 2 N 
247672.0000 M8398 1527 n17 n16 2 N 
247699.0000 M8399 1818 n26 n4 2 N 
247729.0000 M8400 1994 n4 n13 2 N 
247759.0000 M8401 1882 n5 n13 2 N 
247793.0000 M8402 1572 n19 n12 2 N 
247818.0000 M8403 1096 n3 n12 2 N 
247852.0000 M8404 1304 n13 n8 2 N 
247886.0000 M8405 1093 n21 n37 2 N 
247920.0000 M8406 1663 n15 n5 2 N 
247945.0000 M8407 1813 n34 n5 2 N 
247977.0000 M8408 1759 n34 n37 2 N 
248009.0000 M8409 1480 n29 n33 2 N 
248036.0000 M8410 1034 n12 n17 2 N 
248068.0000 M8411 1738 n19 n38 2 N 
248097.0000 M8412 1522 n1 n17 2 N 
248124.0000 M8413 1269 n22 n12 2 N 
248150.0000 M8414 1717 n32 n11 2 N 
248177.0000 M8415 1360 n16 n27 2 N 
248205.0000 M8416 1401 n22 n31 2 N 
248232.0000 M8417 1395 n10 n12 2 N 
248260.0000 M8418 1752 n3 n2 2 N 
248293.0000 M8419 1688 n19 n26 2 N 
248324.0000 M8420 1157 n33 n37 2 N 
248357.0000 M8421 1163 n29 n27 2 N 
248389.0000 M8422 1101 n22 n16 2 N 
248414.0000 M8423 1014 n9 n3 2 N 
248441.0000 M8424 1686 n8 n14 2 N 
248470.0000 M8425 1433 n4 n39 2 N 
248501.0000 M8426 1578 n4 n14 2 N 
248528.0000 M8427 1666 n13 n32 2 N 
248561.0000 M8428 1301 n6 n11 2 N 
248593.0000 M8429 1267 n36 n35 2 N 
248619.0000 M8430 1638 n2 n18 2 N 
248651.0000 M8431 1379 n2 n18 2 N 
248682.0000 M8432 1375 n30 n33 2 N 
248711.0000 M8433 1375 n4 n23 2 N 
248742.0000 M8434 1596 n1 n17 2 N 
248773.0000 M8435 1801 n39 n15 2 N 
248806.0000 M8436 1386 n20 n40 2 N 
248839.0000 M8437 1619 n8 n16 2 N 
248869.0000 M8438 1330 n27 n15 2 N 
248902.0000 M8439 1506 n5 n34 2 N 
248936.0000 M8440 1717 n22 n20 2 N 
248969.0000 M8441 1237 n6 n22 2 N 
248997.0000 M8442 1111 n39 n16 2 N 
249027.0000 M8443 1204 n24 n12 2 N 
249054.0000 M8444 1237 n7 n20 2 N 
249086.0000 M8445 1603 n8 n22 2 N 
249111.0000 M8446 1497 n2 n25 2 N 
249140.0000 M8447 1174 n1 n10 2 N 
249168.0000 M8448 1898 n7 n21 2 N 
249201.0000 M8449 1581 n2 n28 2 N 
249234.0000 M8450 1383 n34 n38 2 N 
249264.0000 M8451 1111 n15 n7 2 N 
249297.0000 M8452 1483 n27 n11 2 N 
249322.0000 M8453 1176 n19 n28 2 N 
249348.0000 M8454 1244 n0 n36 2 N 
249382.0000 M8455 1297 n24 n30 2 N 
249413.0000 M8456 1746 n4 n15 2 N 
249439.0000 M8457 1312 n26 n6 2 N 
249472.0000 M8458 1728 n10 n21 2 N 
249502.0000 M8459 1960 n15 n17 2 N 
249531.0000 M8460 1175 n5 n30 2 N 
249557.0000 M8461 1434 n5 n24 2 N 
249590.0000 M8462 1394 n34 n7 2 N 
249620.0000 M8463 1571 n24 n37 2 N 
249646.0000 M8464 1680 n30 n39 2 N 
249675.0000 M8465 1706 n22 n40 2 N 
249702.0000 M8466 1784 n1 n15 2 N 
249730.0000 M8467 1135 n27 n12 2 N 
249760.0000 M8468 1058 n22 n29 2 N 
249791.0000 M8469 1399 n14 n25 2 N 
249824.0000 M8470 1641 n11 n33 2 N 
249856.0000 M8471 1575 n21 n23 2 N 
249882.0000 M8472 1351 n33 n14 2 N 
249913.0000 M8473 1161 n30 n10 2 N 
249942.0000 M8474 1586 n0 n37 2 N 
249970.0000 M8475 1228 n33 n15 2 N 
250002.0000 M8476 1062 n14 n36 2 N 
250033.0000 M8477 1693 n34 n30 2 N 
250066.0000 M8478 1679 n16 n26 2 N 
250097.0000 M8479 1367 n34 n28 2 N 
250127.0000 M8480 1650 n27 n17 2 N 
250159.0000 M8481 1381 n22 n32 2 N 
250185.0000 M8482 1673 n39 n30 2 N 
250210.0000 M8483 1324 n2 n6 2 N 
250243.0000 M8484 1741 n27 n12 2 N 
250268.0000 M8485 1996 n39 n8 2 N 
250298.0000 M8486 1196 n33 n19 2 N 
250330.0000 M8487 1397 n25 n22 2 N 
250358.0000 M8488 1066 n14 n23 2 N 
250383.0000 M8489 1323 n40 n3 2 N 
250409.0000 M8490 1156 n0 n18 2 N 
250435.0000 M8491 1800 n27 n17 2 N 
250468.0000 M8492 1739 n24 n36 2 N 
250494.0000 M8493 1962 n39 n8 2 N 
250523.0000 M8494 1373 n33 n10 2 N 
250555.0000 M8495 1129 n23 n30 2 N 
250588.0000 M8496 1122 n31 n28 2 N 
250619.0000 M8497 1037 n9 n24 2 N 
250650.0000 M8498 1891 n37 n35 2 N 
250683.0000 M8499 1577 n27 n3 2 N 
250716.0000 M8500 1436 n2 n29 2 N 
250749.0000 M8501 1043 n26 n34 2 N 
250779.0000 M8502 1693 n4 n23 2 N 
250813.0000 M8503 1257 n15 n39 2 N 
250845.0000 M8504 1516 n3 n21 2 N 
250878.0000 M8505 1732 n35 n34 2 N 
250907.0000 M8506 1899 n1 n19 2 N 
250936.0000 M8507 1040 n13 n4 2 N 
250967.0000 M8508 1288 n7 n30 2 N 
250995.0000 M8509 1586 n33 n25 2 N 
251025.0000 M8510 1271 n34 n4 2 N 
251051.0000 M8511 1216 n26 n24 2 N 
251084.0000 M8512 1442 n9 n1 2 N 
251117.0000 M8513 1108 n16 n20 2 N 
251149.0000 M8514 1537 n7 n34 2 N 
251174.0000 M8515 1929 n21 n16 2 N 
251208.0000 M8516 1106 n20 n18 2 N 
251236.0000 M8517 1572 n21 n40 2 N 
251263.0000 M8518 1929 n22 n4 2 N 
251288.0000 M8519 1299 n10 n20 2 N 
251320.0000 M8520 1408 n36 n26 2 N 
251350.0000 M8521 1057 n18 n1 2 N 
251383.0000 M8522 1600 n12 n3 2 N 
251410.0000 M8523 1823 n20 n27 2 N 
251437.0000 M8524 1950 n13 n17 2 N 
251468.0000 M8525 1140 n15 n21 2 N 
251498.0000 M8526 1127 n19 n23 2 N 
251524.0000 M8527 1622 n9 n15 2 N 
251556.0000 M8528 1371 n8 n0 2 N 
251587.0000 M8529 1110 n38 n19 2 N 
251613.0000 M8530 1653 n35 n24 2 N 
251641.0000 M8531 1888 n36 n16 2 N 
251671.0000 M8532 1376 n6 n28 2 N 
251703.0000 M8533 1199 n17 n15 2 N 
251728.0000 M8534 1467 n21 n8 2 N 
251757.0000 M8535 1277 n11 n39 2 N 
251786.0000 M8536 1942 n39 n15 2 N 
251814.0000 M8537 1480 n28 n4 2 N 
251845.0000 M8538 1570 n0 n18 2 N 
251874.0000 M8539 1310 n4 n39 2 N 
251903.0000 M8540 1357 n17 n19 2 N 
251931.0000 M8541 1834 n5 n36 2 N 
251963.0000 M8542 1907 n4 n26 2 N 
251988.0000 M8543 1163 n26 n31 2 N 
252015.0000 M8544 1997 n9 n22 2 N 
252041.0000 M8545 1828 n38 n36 2 N 
252070.0000 M8546 1053 n25 n40 2 N 
252102.0000 M8547 1390 n8 n28 2 N 
252136.0000 M8548 1440 n38 n31 2 N 
252165.0000 M8549 1927 n27 n36 2 N 
252193.0000 M8550 1618 n29 n25 2 N 
252218.0000 M8551 1254 n36 n29 2 N 
252244.0000 M8552 1677 n38 n35 2 N 
252270.0000 M8553 1139 n37 n12 2 N 
252300.0000 M8554 1225 n20 n15 2 N 
252332.0000 M8555 1027 n13 n15 2 N 
252365.0000 M8556 1933 n20 n27 2 N 
252399.0000 M8557 1770 n28 n10 2 N 
252430.0000 M8558 1076 n20 n9 2 N 
252463.0000 M8559 1648 n31 n28 2 N 
252497.0000 M8560 1024 n5 n34 2 N 
252528.0000 M8561 1748 n31 n12 2 N 
252562.0000 M8562 1035 n8 n12 2 N 
252588.0000 M8563 1675 n40 n30 2 N 
252615.0000 M8564 1808 n26 n29 2 N 
252649.0000 M8565 1057 n13 n36 2 N 
252682.0000 M8566 1342 n9 n3 2 N 
252714.0000 M8567 1173 n9 n1 2 N 
252740.0000 M8568 1260 n20 n18 2 N 
252773.0000 M8569 1937 n37 n8 2 N 
252800.0000 M8570 1798 n6 n21 2 N 
252825.0000 M8571 1112 n17 n18 2 N 
252851.0000 M8572 1206 n12 n25 2 N 
252878.0000 M8573 1262 n12 n3 2 N 
252906.0000 M8574 1859 n16 n0 2 N 
252937.0000 M8575 1315 n28 n9 2 N 
252962.0000 M8576 1453 n18 n28 2 N 
252990.0000 M8577 1152 n25 n10 2 N 
253023.0000 M8578 1838 n17 n34 2 N 
253049.0000 M8579 1855 n39 n15 2 N 
253077.0000 M8580 1082 n14 n7 2 N 
253105.0000 M8581 1782 n35 n21 2 N 
253130.0000 M8582 1967 n5 n34 2 N 
253161.0000 M8583 1332 n29 n24 2 N 
253194.0000 M8584 1581 n34 n8 2 N 
253219.0000 M8585 1387 n31 n26 2 N 
253248.0000 M8586 1439 n22 n19 2 N 
253275.0000 M8587 1980 n32 n14 2 N 
253305.0000 M8588 1624 n26 n33 2 N 
253333.0000 M8589 1685 n19 n8 2 N 
253367.0000 M8590 1711 n5 n13 2 N 
253392.0000 M8591 1470 n21 n25 2 N 
253420.0000 M8592 1186 n18 n15 2 N 
253446.0000 M8593 1646 n20 n25 2 N 
253480.0000 M8594 1022 n22 n11 2 N 
253514.0000 M8595 1578 n14 n31 2 N 
253540.0000 M8596 1517 n15 n34 2 N 
253567.0000 M8597 1271 n13 n23 2 N 
253596.0000 M8598 1821 n30 n7 2 N 
253623.0000 M8599 1947 n11 n30 2 N 
253651.0000 M8600 1760 n3 n33 2 N 
253678.0000 M8601 1711 n8 n11 2 N 
253708.0000 M8602 1926 n11 n1 2 N 
253736.0000 M8603 1095 n2 n18 2 N 
253763.0000 M8604 1396 n10 n22 2 N 
253793.0000 M8605 1375 n25 n39 2 N 
253820.0000 M8606 1351 n18 n36 2 N 
253851.0000 M8607 1447 n6 n39 2 N 
253876.0000 M8608 1129 n22 n36 2 N 
253910.0000 M8609 1432 n36 n40 2 N 
253937.0000 M8610 1403 n21 n38 2 N 
253967.0000 M8611 1365 n7 n33 2 N 
253996.0000 M8612 1377 n7 n12 2 N 
254030.0000 M8613 1538 n37 n33 2 N 
254058.0000 M8614 1017 n40 n36 2 N 
254086.0000 M8615 1984 n38 n3 2 N 
254116.0000 M8616 1883 n39 n22 2 N 
254142.0000 M8617 1398 n1 n16 2 N 
254171.0000 M8618 1529 n10 n40 2 N 
254202.0000 M8619 1465 n14 n31 2 N 
254236.0000 M8620 1424 n37 n39 2 N 
254266.0000 M8621 1436 n33 n34 2 N 
254293.0000 M8622 1061 n34 n12 2 N 
254320.0000 M8623 1960 n21 n25 2 N 
254345.0000 M8624 1433 n11 n31 2 N 
254371.0000 M8625 1309 n16 n7 2 N 
254401.0000 M8626 1253 n19 n9 2 N 
254430.0000 M8627 1798 n31 n21 2 N 
254464.0000 M8628 1678 n8 n22 2 N 
254491.0000 M8629 1305 n6 n37 2 N 
254521.0000 M8630 1609 n0 n24 2 N 
254554.0000 M8631 1316 n12 n22 2 N 
254585.0000 M8632 1767 n39 n35 2 N 
254614.0000 M8633 1185 n27 n22 2 N 
254645.0000 M8634 1490 n20 n24 2 N 
254678.0000 M8635 1290 n37 n25 2 N 
254703.0000 M8636 1678 n30 n23 2 N 
254736.0000 M8637 1333 n7 n17 2 N 
254769.0000 M8638 1648 n28 n5 2 N 
254794.0000 M8639 1056 n38 n5 2 N 
254828.0000 M8640 1954 n34 n16 2 N 
254855.0000 M8641 1469 n29 n36 2 N 
254885.0000 M8642 1820 n23 n2 2 N 
254913.0000 M8643 1335 n31 n4 2 N 
254939.0000 M8644 1604 n26 n36 2 N 
254973.0000 M8645 1395 n18 n27 2 N 
255001.0000 M8646 1559 n17 n25 2 N 
255026.0000 M8647 1080 n35 n9 2 N 
255052.0000 M8648 1869 n7 n10 2 N 
255081.0000 M8649 1486 n38 n11 2 N 
255112.0000 M8650 1528 n13 n20 2 N 
255146.0000 M8651 1578 n28 n40 2 N 
255174.0000 M8652 1653 n40 n33 2 N 
255207.0000 M8653 1816 n28 n4 2 N 
255240.0000 M8654 1161 n12 n10 2 N 
255265.0000 M8655 1231 n7 n27 2 N 
255291.0000 M8656 1380 n38 n33 2 N 
255323.0000 M8657 1680 n11 n33 2 N 
255350.0000 M8658 1593 n35 n0 2 N 
255376.0000 M8659 1023 n30 n20 2 N 
255405.0000 M8660 1483 n18 n19 2 N 
255430.0000 M8661 1120 n12 n31 2 N 
255461.0000 M8662 1362 n31 n7 2 N 
255491.0000 M8663 1650 n20 n17 2 N 
255519.0000 M8664 1163 n12 n4 2 N 
255549.0000 M8665 1503 n2 n38 2 N 
255577.0000 M8666 1027 n13 n39 2 N 
255608.0000 M8667 1914 n37 n5 2 N 
255641.0000 M8668 1156 n15 n16 2 N 
255666.0000 M8669 1639 n30 n6 2 N 
255694.0000 M8670 1678 n14 n7 2 N 
255728.0000 M8671 1509 n27 n30 2 N 
255758.0000 M8672 1567 n13 n4 2 N 
255786.0000 M8673 1199 n31 n18 2 N 
255811.0000 M8674 1698 n38 n1 2 N 
255843.0000 M8675 1486 n13 n8 2 N 
255873.0000 M8676 1732 n34 n36 2 N 
255903.0000 M8677 1744 n36 n16 2 N 
255934.0000 M8678 1593 n31 n35 2 N 
255963.0000 M8679 1124 n36 n12 2 N 
255991.0000 M8680 1051 n28 n20 2 N 
256018.0000 M8681 1827 n23 n7 2 N 
256050.0000 M8682 1427 n17 n29 2 N 
256075.0000 M8683 1008 n23 n4 2 N 
256107.0000 M8684 1414 n1 n30 2 N 
256137.0000 M8685 1712 n35 n9 2 N 
256167.0000 M8686 1256 n26 n7 2 N 
256192.0000 M8687 1083 n27 n38 2 N 
256217.0000 M8688 1139 n35 n38 2 N 
256245.0000 M8689 1184 n18 n13 2 N 
256278.0000 M8690 1993 n31 n16 2 N 
256307.0000 M8691 1172 n20 n6 2 N 
256333.0000 M8692 1301 n28 n6 2 N 
256360.0000 M8693 1859 n5 n34 2 N 
256393.0000 M8694 1606 n5 n16 2 N 
256422.0000 M8695 1882 n1 n36 2 N 
256448.0000 M8696 1944 n1 n0 2 N 
256478.0000 M8697 1625 n37 n19 2 N 
256509.0000 M8698 1376 n24 n35 2 N 
256534.0000 M8699 1109 n17 n6 2 N 
256563.0000 M8700 1761 n15 n29 2 N 
256595.0000 M8701 1998 n24 n8 2 N 
256624.0000 M8702 1893 n14 n17 2 N 
256655.0000 M8703 1429 n18 n8 2 N 
256682.0000 M8704 1269 n8 n6 2 N 
256712.0000 M8705 1054 n20 n15 2 N 
256742.0000 M8706 1088 n21 n5 2 N 
256771.0000 M8707 1328 n22 n16 2 N 
256799.0000 M8708 1074 n4 n27 2 N 
256833.0000 M8709 1585 n36 n37 2 N 
256859.0000 M8710 1584 n37 n27 2 N 
256887.0000 M8711 1188 n18 n4 2 N 
256917.0000 M8712 1504 n19 n28 2 N 
256944.0000 M8713 1660 n38 n12 2 N 
256970.0000 M8714 1948 n4 n9 2 N 
257001.0000 M8715 1712 n6 n22 2 N 
257034.0000 M8716 1565 n15 n14 2 N 
257059.0000 M8717 1207 n23 n36 2 N 
257084.0000 M8718 1145 n16 n4 2 N 
257115.0000 M8719 1819 n31 n20 2 N 
257140.0000 M8720 1406 n27 n19 2 N 
257170.0000 M8721 1488 n3 n6 2 N 
257195.0000 M8722 1151 n35 n8 2 N 
257227.0000 M8723 1587 n8 n0 2 N 
257253.0000 M8724 1652 n3 n2 2 N 
257281.0000 M8725 1508 n26 n6 2 N 
257307.0000 M8726 1235 n17 n34 2 N 
257333.0000 M8727 1558 n4 n35 2 N 
257364.0000 M8728 1451 n34 n2 2 N 
257396.0000 M8729 1948 n20 n8 2 N 
257421.0000 M8730 1093 n37 n24 2 N 
257448.0000 M8731 1636 n3 n10 2 N 
257478.0000 M8732 1820 n39 n4 2 N 
257511.0000 M8733 1061 n27 n19 2 N 
257538.0000 M8734 1259 n9 n39 2 N 
257564.0000 M8735 1945 n16 n6 2 N 
257597.0000 M8736 1811 n8 n13 2 N 
257627.0000 M8737 1269 n33 n29 2 N 
257655.0000 M8738 1924 n30 n9 2 N 
257682.0000 M8739 1710 n34 n2 2 N 
257712.0000 M8740 1040 n35 n24 2 N 
257745.0000 M8741 1764 n2 n23 2 N 
257775.0000 M8742 1717 n17 n23 2 N 
257806.0000 M8743 1641 n12 n10 2 N 
257835.0000 M8744 1393 n39 n13 2 N 
257863.0000 M8745 1664 n11 n7 2 N 
257897.0000 M8746 1566 n29 n11 2 N 
257922.0000 M8747 1391 n25 n26 2 N 
257951.0000 M8748 1748 n7 n33 2 N 
257982.0000 M8749 1990 n8 n14 2 N 
258008.0000 M8750 1941 n14 n0 2 N 
258034.0000 M8751 1193 n19 n0 2 N 
258059.0000 M8752 1837 n33 n3 2 N 
258090.0000 M8753 1830 n5 n3 2 N 
258119.0000 M8754 1077 n23 n2 2 N 
258151.0000 M8755 1688 n14 n24 2 N 
258179.0000 M8756 1071 n37 n24 2 N 
258210.0000 M8757 1249 n21 n39 2 N 
258240.0000 M8758 1231 n36 n20 2 N 
258273.0000 M8759 1560 n34 n26 2 N 
258300.0000 M8760 1892 n39 n16 2 N 
258331.0000 M8761 1605 n26 n15 2 N 
258360.0000 M8762 1903 n15 n21 2 N 
258388.0000 M8763 1912 n12 n38 2 N 
258420.0000 M8764 1481 n13 n4 2 N 
258447.0000 M8765 1845 n12 n5 2 N 
258473.0000 M8766 1841 n34 n13 2 N 
258499.0000 M8767 1857 n23 n20 2 N 
258530.0000 M8768 1300 n12 n31 2 N 
258557.0000 M8769 1717 n16 n8 2 N 
258587.0000 M8770 1811 n3 n30 2 N 
258618.0000 M8771 1546 n14 n1 2 N 
258647.0000 M8772 1152 n35 n6 2 N 
258674.0000 M8773 1828 n29 n14 2 N 
258704.0000 M8774 1328 n35 n19 2 N 
258733.0000 M8775 1255 n31 n6 2 N 
258766.0000 M8776 1729 n4 n20 2 N 
258791.0000 M8777 1452 n19 n15 2 N 
258818.0000 M8778 1093 n23 n29 2 N 
258850.0000 M8779 1804 n22 n34 2 N 
258880.0000 M8780 1573 n3 n0 2 N 
258907.0000 M8781 1851 n36 n14 2 N 
258932.0000 M8782 1791 n6 n35 2 N 
258965.0000 M8783 1630 n31 n15 2 N 
258993.0000 M8784 1360 n24 n14 2 N 
259018.0000 M8785 1869 n25 n19 2 N 
259047.0000 M8786 1106 n16 n21 2 N 
259081.0000 M8787 1673 n36 n38 2 N 
259113.0000 M8788 1799 n15 n12 2 N 
259143.0000 M8789 1510 n26 n35 2 N 
259172.0000 M8790 1435 n36 n20 2 N 
259202.0000 M8791 1426 n33 n6 2 N 
259234.0000 M8792 1221 n3 n33 2 N 
259266.0000 M8793 1388 n13 n14 2 N 
259292.0000 M8794 1054 n20 n3 2 N 
259317.0000 M8795 1885 n23 n22 2 N 
259344.0000 M8796 1328 n33 n7 2 N 
259372.0000 M8797 1569 n27 n40 2 N 
259405.0000 M8798 1903 n17 n19 2 N 
259431.0000 M8799 1519 n39 n15 2 N 
259458.0000 M8800 1419 n13 n20 2 N 
259485.0000 M8801 1644 n20 n35 2 N 
259518.0000 M8802 1052 n6 n13 2 N 
259544.0000 M8803 1300 n26 n33 2 N 
259569.0000 M8804 1140 n6 n5 2 N 
259596.0000 M8805 1665 n9 n28 2 N 
259624.0000 M8806 1064 n5 n10 2 N 
259651.0000 M8807 1297 n23 n14 2 N 
259684.0000 M8808 1939 n33 n37 2 N 
259712.0000 M8809 1204 n16 n12 2 N 
259738.0000 M8810 1762 n5 n13 2 N 
259772.0000 M8811 1205 n37 n12 2 N 
259801.0000 M8812 1540 n15 n18 2 N 
259828.0000 M8813 1487 n10 n25 2 N 
259853.0000 M8814 1932 n28 n10 2 N 
259882.0000 M8815 1537 n40 n36 2 N 
259912.0000 M8816 1004 n25 n39 2 N 
259937.0000 M8817 1658 n17 n30 2 N 
259967.0000 M8818 1058 n33 n9 2 N 
260001.0000 M8819 1438 n18 n37 2 N 
260033.0000 M8820 1701 n30 n36 2 N 
260058.0000 M8821 1231 n23 n36 2 N 
260088.0000 M8822 1943 n34 n24 2 N 
260118.0000 M8823 1870 n34 n22 2 N 
260145.0000 M8824 1705 n13 n21 2 N 
260175.0000 M8825 1065 n33 n1 2 N 
260205.0000 M8826 1411 n3 n14 2 N 
260230.0000 M8827 1404 n22 n1 2 N 
260255.0000 M8828 1475 n35 n37 2 N 
260284.0000 M8829 1923 n27 n37 2 N 
260314.0000 M8830 1475 n1 n4 2 N 
260342.0000 M8831 1595 n23 n15 2 N 
260372.0000 M8832 1501 n8 n30 2 N 
260403.0000 M8833 1454 n29 n35 2 N 
260430.0000 M8834 1768 n25 n13 2 N 
260457.0000 M8835 1765 n27 n3 2 N 
260489.0000 M8836 1010 n9 n28 2 N 
260519.0000 M8837 1205 n2 n25 2 N 
260550.0000 M8838 1101 n26 n19 2 N 
260575.0000 M8839 1133 n29 n14 2 N 
260605.0000 M8840 1540 n10 n39 2 N 
260634.0000 M8841 1348 n30 n21 2 N 
260664.0000 M8842 1404 n30 n29 2 N 
260690.0000 M8843 1909 n23 n4 2 N 
260723.0000 M8844 1765 n24 n1 2 N 
260755.0000 M8845 1779 n38 n9 2 N 
260785.0000 M8846 1648 n9 n18 2 N 
260819.0000 M8847 1029 n1 n9 2 N 
260844.0000 M8848 1595 n15 n38 2 N 
260871.0000 M8849 1854 n34 n28 2 N 
260900.0000 M8850 1241 n27 n12 2 N 
260929.0000 M8851 1763 n12 n32 2 N 
260956.0000 M8852 1872 n27 n33 2 N 
260987.0000 M8853 1034 n13 n27 2 N 
261016.0000 M8854 1414 n3 n0 2 N 
261050.0000 M8855 1891 n39 n28 2 N 
261078.0000 M8856 1492 n24 n31 2 N 
261112.0000 M8857 1647 n10 n23 2 N 
261142.0000 M8858 1214 n36 n25 2 N 
261175.0000 M8859 1139 n19 n25 2 N 
261202.0000 M8860 1057 n7 n6 2 N 
261228.0000 M8861 1845 n24 n13 2 N 
261262.0000 M8862 1347 n30 n23 2 N 
261294.0000 M8863 1717 n37 n36 2 N 
261320.0000 M8864 1087 n0 n35 2 N 
261346.0000 M8865 1853 n27 n29 2 N 
261375.0000 M8866 1917 n24 n14 2 N 
261401.0000 M8867 1121 n35 n33 2 N 
261429.0000 M8868 1621 n4 n17 2 N 
261462.0000 M8869 1568 n14 n8 2 N 
261496.0000 M8870 1077 n11 n13 2 N 
261526.0000 M8871 1520 n18 n21 2 N 
261555.0000 M8872 1454 n2 n33 2 N 
261581.0000 M8873 1605 n20 n27 2 N 
261613.0000 M8874 1570 n28 n33 2 N 
261645.0000 M8875 1194 n14 n20 2 N 
261673.0000 M8876 1440 n19 n24 2 N 
261699.0000 M8877 1285 n12 n4 2 N 
261729.0000 M8878 1334 n3 n26 2 N 
261759.0000 M8879 1807 n30 n24 2 N 
261789.0000 M8880 1917 n8 n5 2 N 
261815.0000 M8881 1066 n8 n30 2 N 
261843.0000 M8882 1041 n32 n36 2 N 
261870.0000 M8883 1593 n20 n9 2 N 
261898.0000 M8884 1102 n21 n16 2 N 
261930.0000 M8885 1898 n40 n26 2 N 
261959.0000 M8886 1203 n19 n6 2 N 
261987.0000 M8887 1735 n14 n26 2 N 
